id,Gender,Age,Grade,Class,item,session,accuracy,skip,help,self,math_anxiety,buoyancy,avoidance,sc_trait,worry,sc_state,test_anxiety,math_ability_T0,trait_buoy_1,trait_buoy_2,trait_buoy_3,trait_buoy_4,trait_avoidance_1,trait_avoidance_2,trait_avoidance_3,trait_avoidance_4,trait_avoidance_5,trait_avoidance_6,trait_avoidance_7,trait_avoidance_8,trait_avoidance_9,trait_avoidance_10
rs4a16,F,NA,4,NA,13,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,18,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,92,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,65,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,75,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,23,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,71,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,55,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,85,2,1,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,4,2,1,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,28,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,33,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,57,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,38,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,39,2,1,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,82,2,1,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,1,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,22,2,1,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,70,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,88,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,90,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,36,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,44,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,63,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,51,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,19,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,26,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,58,2,0,0,0,1,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,79,2,0,0,1,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a16,F,NA,4,NA,100,2,0,1,0,0,26,13,24,26,6,8,62,3,1,3,2,7,3,2,4,4,4,2,1,1,1,2
rs4a17,F,NA,4,NA,5,2,0,NA,NA,NA,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,76,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,63,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,93,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,20,2,0,NA,NA,NA,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,47,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,17,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,48,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,78,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,58,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,100,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,84,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,97,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,40,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,25,2,1,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,74,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,24,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,75,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,33,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,77,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,50,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,16,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,43,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,49,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,65,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,70,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,7,2,1,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,57,2,0,NA,NA,NA,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,29,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,72,2,0,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,8,2,1,0,0,1,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a17,F,NA,4,NA,69,2,0,0,1,0,25,17,16,27,5,8,44,7,4,5,3,5,1,2,2,3,2,1,1,1,2,1
rs4a18,F,NA,4,NA,46,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,100,2,0,NA,NA,NA,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,5,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,70,2,0,0,1,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,64,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,81,2,1,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,14,2,0,0,1,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,65,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,72,2,0,0,1,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,2,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,52,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,30,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,44,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,95,2,0,NA,NA,NA,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,21,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,58,2,0,0,1,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,34,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,85,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,97,2,0,NA,NA,NA,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,47,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,6,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,91,2,0,NA,NA,NA,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,17,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,27,2,1,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,51,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,1,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,76,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,66,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,35,2,0,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,98,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,8,2,0,1,0,0,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a18,F,NA,4,NA,40,2,1,0,0,1,28,8,21,27,8,7,44,11,2,1,3,2,2,4,4,2,1,2,2,1,1,2
rs4a19,M,NA,4,NA,72,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,99,2,1,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,42,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,71,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,60,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,65,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,34,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,50,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,80,2,1,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,93,2,1,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,30,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,74,2,0,NA,NA,NA,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,92,2,1,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,16,2,0,NA,NA,NA,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,96,2,1,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,63,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,9,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,1,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,95,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,33,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,7,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,44,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,51,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,32,2,0,NA,NA,NA,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,28,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,19,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,13,2,1,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,97,2,1,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,11,2,1,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,82,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,57,2,0,0,1,0,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a19,M,NA,4,NA,12,2,0,0,0,1,30,18,23,29,7,6,49,6,5,4,7,2,1,4,3,2,3,4,1,1,2,2
rs4a20,M,NA,4,NA,91,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,59,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,53,2,0,0,0,1,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,48,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,65,2,0,0,0,1,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,42,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,6,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,57,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,92,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,80,2,1,0,0,1,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,100,2,0,0,0,1,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,18,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,75,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,29,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,95,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,89,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,7,2,1,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,78,2,0,0,0,1,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,5,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,68,2,1,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,67,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,28,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,63,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,16,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,43,2,1,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,46,2,1,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,33,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,13,2,1,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,64,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,21,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,41,2,0,0,1,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a20,M,NA,4,NA,17,2,0,1,0,0,27,21,19,23,7,7,40,1,3,6,7,5,2,4,2,3,1,1,2,1,1,2
rs4a21,M,NA,4,NA,81,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,52,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,8,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,38,2,0,1,0,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,80,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,65,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,48,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,20,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,63,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,30,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,22,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,10,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,17,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,44,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,89,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,86,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,47,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,42,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,73,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,56,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,31,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,66,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,3,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,16,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,68,2,1,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,75,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,91,2,0,1,0,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,99,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,77,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,55,2,0,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,46,2,1,0,1,0,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a21,M,NA,4,NA,21,2,0,0,0,1,30,17,14,19,6,8,49,10,1,7,6,3,1,2,1,1,1,2,2,2,1,1
rs4a22,M,NA,4,NA,22,2,1,0,0,1,15,23,28,23,4,11,43,21,6,5,7,5,3,4,4,4,4,4,2,1,1,1
